"","time","datetime","dayinweek","hourinday","hourinweek","week"
"517",517,"2015-03-11 19:00:00",3,39,135,2
"518",518,"2015-03-11 19:30:00",3,40,136,2
"519",519,"2015-03-11 20:00:00",3,41,137,2
"520",520,"2015-03-11 20:30:00",3,42,138,2
"521",521,"2015-03-11 21:00:00",3,43,139,2
"522",522,"2015-03-11 21:30:00",3,44,140,2
"523",523,"2015-03-11 22:00:00",3,45,141,2
"524",524,"2015-03-11 22:30:00",3,46,142,2
"525",525,"2015-03-11 23:00:00",3,47,143,2
"526",526,"2015-03-11 23:30:00",3,48,144,2
"527",527,"2015-03-12 00:00:00",4,1,145,2
"528",528,"2015-03-12 00:30:00",4,2,146,2
"529",529,"2015-03-12 01:00:00",4,3,147,2
"530",530,"2015-03-12 01:30:00",4,4,148,2
"531",531,"2015-03-12 02:00:00",4,5,149,2
"532",532,"2015-03-12 02:30:00",4,6,150,2
"533",533,"2015-03-12 03:00:00",4,7,151,2
"534",534,"2015-03-12 03:30:00",4,8,152,2
"535",535,"2015-03-12 04:00:00",4,9,153,2
"536",536,"2015-03-12 04:30:00",4,10,154,2
"537",537,"2015-03-12 05:00:00",4,11,155,2
"538",538,"2015-03-12 05:30:00",4,12,156,2
"539",539,"2015-03-12 06:00:00",4,13,157,2
"540",540,"2015-03-12 06:30:00",4,14,158,2
"541",541,"2015-03-12 07:00:00",4,15,159,2
"542",542,"2015-03-12 07:30:00",4,16,160,2
"543",543,"2015-03-12 08:00:00",4,17,161,2
"544",544,"2015-03-12 08:30:00",4,18,162,2
"545",545,"2015-03-12 09:00:00",4,19,163,2
"546",546,"2015-03-12 09:30:00",4,20,164,2
"547",547,"2015-03-12 10:00:00",4,21,165,2
"548",548,"2015-03-12 10:30:00",4,22,166,2
"549",549,"2015-03-12 11:00:00",4,23,167,2
"550",550,"2015-03-12 11:30:00",4,24,168,2
"551",551,"2015-03-12 12:00:00",4,25,169,2
"552",552,"2015-03-12 12:30:00",4,26,170,2
"553",553,"2015-03-12 13:00:00",4,27,171,2
"554",554,"2015-03-12 13:30:00",4,28,172,2
"555",555,"2015-03-12 14:00:00",4,29,173,2
"556",556,"2015-03-12 14:30:00",4,30,174,2
"557",557,"2015-03-12 15:00:00",4,31,175,2
"558",558,"2015-03-12 15:30:00",4,32,176,2
"559",559,"2015-03-12 16:00:00",4,33,177,2
"560",560,"2015-03-12 16:30:00",4,34,178,2
"561",561,"2015-03-12 17:00:00",4,35,179,2
"562",562,"2015-03-12 17:30:00",4,36,180,2
"563",563,"2015-03-12 18:00:00",4,37,181,2
"564",564,"2015-03-12 18:30:00",4,38,182,2
"565",565,"2015-03-12 19:00:00",4,39,183,2
"566",566,"2015-03-12 19:30:00",4,40,184,2
"567",567,"2015-03-12 20:00:00",4,41,185,2
"568",568,"2015-03-12 20:30:00",4,42,186,2
"569",569,"2015-03-12 21:00:00",4,43,187,2
"570",570,"2015-03-12 21:30:00",4,44,188,2
"571",571,"2015-03-12 22:00:00",4,45,189,2
"572",572,"2015-03-12 22:30:00",4,46,190,2
"573",573,"2015-03-12 23:00:00",4,47,191,2
"574",574,"2015-03-12 23:30:00",4,48,192,2
"575",575,"2015-03-13 00:00:00",5,1,193,2
"576",576,"2015-03-13 00:30:00",5,2,194,2
"577",577,"2015-03-13 01:00:00",5,3,195,2
"578",578,"2015-03-13 01:30:00",5,4,196,2
"579",579,"2015-03-13 02:00:00",5,5,197,2
"580",580,"2015-03-13 02:30:00",5,6,198,2
"581",581,"2015-03-13 03:00:00",5,7,199,2
"582",582,"2015-03-13 03:30:00",5,8,200,2
"583",583,"2015-03-13 04:00:00",5,9,201,2
"584",584,"2015-03-13 04:30:00",5,10,202,2
"585",585,"2015-03-13 05:00:00",5,11,203,2
"586",586,"2015-03-13 05:30:00",5,12,204,2
"587",587,"2015-03-13 06:00:00",5,13,205,2
"588",588,"2015-03-13 06:30:00",5,14,206,2
"589",589,"2015-03-13 07:00:00",5,15,207,2
"590",590,"2015-03-13 07:30:00",5,16,208,2
"591",591,"2015-03-13 08:00:00",5,17,209,2
"592",592,"2015-03-13 08:30:00",5,18,210,2
"593",593,"2015-03-13 09:00:00",5,19,211,2
"594",594,"2015-03-13 09:30:00",5,20,212,2
"595",595,"2015-03-13 10:00:00",5,21,213,2
"596",596,"2015-03-13 10:30:00",5,22,214,2
"597",597,"2015-03-13 11:00:00",5,23,215,2
"598",598,"2015-03-13 11:30:00",5,24,216,2
"599",599,"2015-03-13 12:00:00",5,25,217,2
"600",600,"2015-03-13 12:30:00",5,26,218,2
"601",601,"2015-03-13 13:00:00",5,27,219,2
"602",602,"2015-03-13 13:30:00",5,28,220,2
"603",603,"2015-03-13 14:00:00",5,29,221,2
"604",604,"2015-03-13 14:30:00",5,30,222,2
"605",605,"2015-03-13 15:00:00",5,31,223,2
"606",606,"2015-03-13 15:30:00",5,32,224,2
"607",607,"2015-03-13 16:00:00",5,33,225,2
"608",608,"2015-03-13 16:30:00",5,34,226,2
"609",609,"2015-03-13 17:00:00",5,35,227,2
"610",610,"2015-03-13 17:30:00",5,36,228,2
"611",611,"2015-03-13 18:00:00",5,37,229,2
"612",612,"2015-03-13 18:30:00",5,38,230,2
"613",613,"2015-03-13 19:00:00",5,39,231,2
"614",614,"2015-03-13 19:30:00",5,40,232,2
"615",615,"2015-03-13 20:00:00",5,41,233,2
"616",616,"2015-03-13 20:30:00",5,42,234,2
"617",617,"2015-03-13 21:00:00",5,43,235,2
"618",618,"2015-03-13 21:30:00",5,44,236,2
"619",619,"2015-03-13 22:00:00",5,45,237,2
"620",620,"2015-03-13 22:30:00",5,46,238,2
"621",621,"2015-03-13 23:00:00",5,47,239,2
"622",622,"2015-03-13 23:30:00",5,48,240,2
"623",623,"2015-03-14 00:00:00",6,1,241,2
"624",624,"2015-03-14 00:30:00",6,2,242,2
"625",625,"2015-03-14 01:00:00",6,3,243,2
"626",626,"2015-03-14 01:30:00",6,4,244,2
"627",627,"2015-03-14 02:00:00",6,5,245,2
"628",628,"2015-03-14 02:30:00",6,6,246,2
"629",629,"2015-03-14 03:00:00",6,7,247,2
"630",630,"2015-03-14 03:30:00",6,8,248,2
"631",631,"2015-03-14 04:00:00",6,9,249,2
"632",632,"2015-03-14 04:30:00",6,10,250,2
"633",633,"2015-03-14 05:00:00",6,11,251,2
"634",634,"2015-03-14 05:30:00",6,12,252,2
"635",635,"2015-03-14 06:00:00",6,13,253,2
"636",636,"2015-03-14 06:30:00",6,14,254,2
"637",637,"2015-03-14 07:00:00",6,15,255,2
"638",638,"2015-03-14 07:30:00",6,16,256,2
"639",639,"2015-03-14 08:00:00",6,17,257,2
"640",640,"2015-03-14 08:30:00",6,18,258,2
"641",641,"2015-03-14 09:00:00",6,19,259,2
"642",642,"2015-03-14 09:30:00",6,20,260,2
"643",643,"2015-03-14 10:00:00",6,21,261,2
"644",644,"2015-03-14 10:30:00",6,22,262,2
"645",645,"2015-03-14 11:00:00",6,23,263,2
"646",646,"2015-03-14 11:30:00",6,24,264,2
"647",647,"2015-03-14 12:00:00",6,25,265,2
"648",648,"2015-03-14 12:30:00",6,26,266,2
"649",649,"2015-03-14 13:00:00",6,27,267,2
"650",650,"2015-03-14 13:30:00",6,28,268,2
"651",651,"2015-03-14 14:00:00",6,29,269,2
"652",652,"2015-03-14 14:30:00",6,30,270,2
"653",653,"2015-03-14 15:00:00",6,31,271,2
"654",654,"2015-03-14 15:30:00",6,32,272,2
"655",655,"2015-03-14 16:00:00",6,33,273,2
"656",656,"2015-03-14 16:30:00",6,34,274,2
"657",657,"2015-03-14 17:00:00",6,35,275,2
"658",658,"2015-03-14 17:30:00",6,36,276,2
"659",659,"2015-03-14 18:00:00",6,37,277,2
"660",660,"2015-03-14 18:30:00",6,38,278,2
"661",661,"2015-03-14 19:00:00",6,39,279,2
"662",662,"2015-03-14 19:30:00",6,40,280,2
"663",663,"2015-03-14 20:00:00",6,41,281,2
"664",664,"2015-03-14 20:30:00",6,42,282,2
"665",665,"2015-03-14 21:00:00",6,43,283,2
"666",666,"2015-03-14 21:30:00",6,44,284,2
"667",667,"2015-03-14 22:00:00",6,45,285,2
"668",668,"2015-03-14 22:30:00",6,46,286,2
"669",669,"2015-03-14 23:00:00",6,47,287,2
"670",670,"2015-03-14 23:30:00",6,48,288,2
"671",671,"2015-03-15 00:00:00",7,1,289,2
"672",672,"2015-03-15 00:30:00",7,2,290,2
"673",673,"2015-03-15 01:00:00",7,3,291,2
"674",674,"2015-03-15 01:30:00",7,4,292,2
"675",675,"2015-03-15 02:00:00",7,5,293,2
"676",676,"2015-03-15 02:30:00",7,6,294,2
"677",677,"2015-03-15 03:00:00",7,7,295,2
"678",678,"2015-03-15 03:30:00",7,8,296,2
"679",679,"2015-03-15 04:00:00",7,9,297,2
"680",680,"2015-03-15 04:30:00",7,10,298,2
"681",681,"2015-03-15 05:00:00",7,11,299,2
"682",682,"2015-03-15 05:30:00",7,12,300,2
"683",683,"2015-03-15 06:00:00",7,13,301,2
"684",684,"2015-03-15 06:30:00",7,14,302,2
"685",685,"2015-03-15 07:00:00",7,15,303,2
"686",686,"2015-03-15 07:30:00",7,16,304,2
"687",687,"2015-03-15 08:00:00",7,17,305,2
"688",688,"2015-03-15 08:30:00",7,18,306,2
"689",689,"2015-03-15 09:00:00",7,19,307,2
"690",690,"2015-03-15 09:30:00",7,20,308,2
"691",691,"2015-03-15 10:00:00",7,21,309,2
"692",692,"2015-03-15 10:30:00",7,22,310,2
"693",693,"2015-03-15 11:00:00",7,23,311,2
"694",694,"2015-03-15 11:30:00",7,24,312,2
"695",695,"2015-03-15 12:00:00",7,25,313,2
"696",696,"2015-03-15 12:30:00",7,26,314,2
"697",697,"2015-03-15 13:00:00",7,27,315,2
"698",698,"2015-03-15 13:30:00",7,28,316,2
"699",699,"2015-03-15 14:00:00",7,29,317,2
"700",700,"2015-03-15 14:30:00",7,30,318,2
"701",701,"2015-03-15 15:00:00",7,31,319,2
"702",702,"2015-03-15 15:30:00",7,32,320,2
"703",703,"2015-03-15 16:00:00",7,33,321,2
"704",704,"2015-03-15 16:30:00",7,34,322,2
"705",705,"2015-03-15 17:00:00",7,35,323,2
"706",706,"2015-03-15 17:30:00",7,36,324,2
"707",707,"2015-03-15 18:00:00",7,37,325,2
"708",708,"2015-03-15 18:30:00",7,38,326,2
"709",709,"2015-03-15 19:00:00",7,39,327,2
"710",710,"2015-03-15 19:30:00",7,40,328,2
"711",711,"2015-03-15 20:00:00",7,41,329,2
"712",712,"2015-03-15 20:30:00",7,42,330,2
"713",713,"2015-03-15 21:00:00",7,43,331,2
"714",714,"2015-03-15 21:30:00",7,44,332,2
"715",715,"2015-03-15 22:00:00",7,45,333,2
"716",716,"2015-03-15 22:30:00",7,46,334,2
"717",717,"2015-03-15 23:00:00",7,47,335,2
"718",718,"2015-03-15 23:30:00",7,48,336,2
"719",719,"2015-03-16 00:00:00",1,1,1,3
"720",720,"2015-03-16 00:30:00",1,2,2,3
"721",721,"2015-03-16 01:00:00",1,3,3,3
"722",722,"2015-03-16 01:30:00",1,4,4,3
"723",723,"2015-03-16 02:00:00",1,5,5,3
"724",724,"2015-03-16 02:30:00",1,6,6,3
"725",725,"2015-03-16 03:00:00",1,7,7,3
"726",726,"2015-03-16 03:30:00",1,8,8,3
"727",727,"2015-03-16 04:00:00",1,9,9,3
"728",728,"2015-03-16 04:30:00",1,10,10,3
"729",729,"2015-03-16 05:00:00",1,11,11,3
"730",730,"2015-03-16 05:30:00",1,12,12,3
"731",731,"2015-03-16 06:00:00",1,13,13,3
"732",732,"2015-03-16 06:30:00",1,14,14,3
"733",733,"2015-03-16 07:00:00",1,15,15,3
"734",734,"2015-03-16 07:30:00",1,16,16,3
"735",735,"2015-03-16 08:00:00",1,17,17,3
"736",736,"2015-03-16 08:30:00",1,18,18,3
"737",737,"2015-03-16 09:00:00",1,19,19,3
"738",738,"2015-03-16 09:30:00",1,20,20,3
"739",739,"2015-03-16 10:00:00",1,21,21,3
"740",740,"2015-03-16 10:30:00",1,22,22,3
"741",741,"2015-03-16 11:00:00",1,23,23,3
"742",742,"2015-03-16 11:30:00",1,24,24,3
"743",743,"2015-03-16 12:00:00",1,25,25,3
"744",744,"2015-03-16 12:30:00",1,26,26,3
"745",745,"2015-03-16 13:00:00",1,27,27,3
"746",746,"2015-03-16 13:30:00",1,28,28,3
"747",747,"2015-03-16 14:00:00",1,29,29,3
"748",748,"2015-03-16 14:30:00",1,30,30,3
"749",749,"2015-03-16 15:00:00",1,31,31,3
"750",750,"2015-03-16 15:30:00",1,32,32,3
"751",751,"2015-03-16 16:00:00",1,33,33,3
"752",752,"2015-03-16 16:30:00",1,34,34,3
"753",753,"2015-03-16 17:00:00",1,35,35,3
"754",754,"2015-03-16 17:30:00",1,36,36,3
"755",755,"2015-03-16 18:00:00",1,37,37,3
"756",756,"2015-03-16 18:30:00",1,38,38,3
"757",757,"2015-03-16 19:00:00",1,39,39,3
"758",758,"2015-03-16 19:30:00",1,40,40,3
"759",759,"2015-03-16 20:00:00",1,41,41,3
"760",760,"2015-03-16 20:30:00",1,42,42,3
"761",761,"2015-03-16 21:00:00",1,43,43,3
"762",762,"2015-03-16 21:30:00",1,44,44,3
"763",763,"2015-03-16 22:00:00",1,45,45,3
"764",764,"2015-03-16 22:30:00",1,46,46,3
"765",765,"2015-03-16 23:00:00",1,47,47,3
"766",766,"2015-03-16 23:30:00",1,48,48,3
"767",767,"2015-03-17 00:00:00",2,1,49,3
"768",768,"2015-03-17 00:30:00",2,2,50,3
"769",769,"2015-03-17 01:00:00",2,3,51,3
"770",770,"2015-03-17 01:30:00",2,4,52,3
"771",771,"2015-03-17 02:00:00",2,5,53,3
"772",772,"2015-03-17 02:30:00",2,6,54,3
"773",773,"2015-03-17 03:00:00",2,7,55,3
"774",774,"2015-03-17 03:30:00",2,8,56,3
"775",775,"2015-03-17 04:00:00",2,9,57,3
"776",776,"2015-03-17 04:30:00",2,10,58,3
"777",777,"2015-03-17 05:00:00",2,11,59,3
"778",778,"2015-03-17 05:30:00",2,12,60,3
"779",779,"2015-03-17 06:00:00",2,13,61,3
"780",780,"2015-03-17 06:30:00",2,14,62,3
"781",781,"2015-03-17 07:00:00",2,15,63,3
"782",782,"2015-03-17 07:30:00",2,16,64,3
"783",783,"2015-03-17 08:00:00",2,17,65,3
"784",784,"2015-03-17 08:30:00",2,18,66,3
"785",785,"2015-03-17 09:00:00",2,19,67,3
"786",786,"2015-03-17 09:30:00",2,20,68,3
"787",787,"2015-03-17 10:00:00",2,21,69,3
"788",788,"2015-03-17 10:30:00",2,22,70,3
"789",789,"2015-03-17 11:00:00",2,23,71,3
"790",790,"2015-03-17 11:30:00",2,24,72,3
"791",791,"2015-03-17 12:00:00",2,25,73,3
"792",792,"2015-03-17 12:30:00",2,26,74,3
"793",793,"2015-03-17 13:00:00",2,27,75,3
"794",794,"2015-03-17 13:30:00",2,28,76,3
"795",795,"2015-03-17 14:00:00",2,29,77,3
"796",796,"2015-03-17 14:30:00",2,30,78,3
"797",797,"2015-03-17 15:00:00",2,31,79,3
"798",798,"2015-03-17 15:30:00",2,32,80,3
"799",799,"2015-03-17 16:00:00",2,33,81,3
"800",800,"2015-03-17 16:30:00",2,34,82,3
"801",801,"2015-03-17 17:00:00",2,35,83,3
"802",802,"2015-03-17 17:30:00",2,36,84,3
"803",803,"2015-03-17 18:00:00",2,37,85,3
"804",804,"2015-03-17 18:30:00",2,38,86,3
"805",805,"2015-03-17 19:00:00",2,39,87,3
"806",806,"2015-03-17 19:30:00",2,40,88,3
"807",807,"2015-03-17 20:00:00",2,41,89,3
"808",808,"2015-03-17 20:30:00",2,42,90,3
"809",809,"2015-03-17 21:00:00",2,43,91,3
"810",810,"2015-03-17 21:30:00",2,44,92,3
"811",811,"2015-03-17 22:00:00",2,45,93,3
"812",812,"2015-03-17 22:30:00",2,46,94,3
"813",813,"2015-03-17 23:00:00",2,47,95,3
"814",814,"2015-03-17 23:30:00",2,48,96,3
"815",815,"2015-03-18 00:00:00",3,1,97,3
"816",816,"2015-03-18 00:30:00",3,2,98,3
"817",817,"2015-03-18 01:00:00",3,3,99,3
"818",818,"2015-03-18 01:30:00",3,4,100,3
"819",819,"2015-03-18 02:00:00",3,5,101,3
"820",820,"2015-03-18 02:30:00",3,6,102,3
"821",821,"2015-03-18 03:00:00",3,7,103,3
"822",822,"2015-03-18 03:30:00",3,8,104,3
"823",823,"2015-03-18 04:00:00",3,9,105,3
"824",824,"2015-03-18 04:30:00",3,10,106,3
"825",825,"2015-03-18 05:00:00",3,11,107,3
"826",826,"2015-03-18 05:30:00",3,12,108,3
"827",827,"2015-03-18 06:00:00",3,13,109,3
"828",828,"2015-03-18 06:30:00",3,14,110,3
"829",829,"2015-03-18 07:00:00",3,15,111,3
"830",830,"2015-03-18 07:30:00",3,16,112,3
"831",831,"2015-03-18 08:00:00",3,17,113,3
"832",832,"2015-03-18 08:30:00",3,18,114,3
"833",833,"2015-03-18 09:00:00",3,19,115,3
"834",834,"2015-03-18 09:30:00",3,20,116,3
"835",835,"2015-03-18 10:00:00",3,21,117,3
"836",836,"2015-03-18 10:30:00",3,22,118,3
"837",837,"2015-03-18 11:00:00",3,23,119,3
"838",838,"2015-03-18 11:30:00",3,24,120,3
"839",839,"2015-03-18 12:00:00",3,25,121,3
"840",840,"2015-03-18 12:30:00",3,26,122,3
"841",841,"2015-03-18 13:00:00",3,27,123,3
"842",842,"2015-03-18 13:30:00",3,28,124,3
"843",843,"2015-03-18 14:00:00",3,29,125,3
"844",844,"2015-03-18 14:30:00",3,30,126,3
"845",845,"2015-03-18 15:00:00",3,31,127,3
"846",846,"2015-03-18 15:30:00",3,32,128,3
"847",847,"2015-03-18 16:00:00",3,33,129,3
"848",848,"2015-03-18 16:30:00",3,34,130,3
"849",849,"2015-03-18 17:00:00",3,35,131,3
"850",850,"2015-03-18 17:30:00",3,36,132,3
"851",851,"2015-03-18 18:00:00",3,37,133,3
"852",852,"2015-03-18 18:30:00",3,38,134,3
"853",853,"2015-03-18 19:00:00",3,39,135,3
"854",854,"2015-03-18 19:30:00",3,40,136,3
"855",855,"2015-03-18 20:00:00",3,41,137,3
"856",856,"2015-03-18 20:30:00",3,42,138,3
"857",857,"2015-03-18 21:00:00",3,43,139,3
"858",858,"2015-03-18 21:30:00",3,44,140,3
"859",859,"2015-03-18 22:00:00",3,45,141,3
"860",860,"2015-03-18 22:30:00",3,46,142,3
"861",861,"2015-03-18 23:00:00",3,47,143,3
"862",862,"2015-03-18 23:30:00",3,48,144,3
"863",863,"2015-03-19 00:00:00",4,1,145,3
"864",864,"2015-03-19 00:30:00",4,2,146,3
"865",865,"2015-03-19 01:00:00",4,3,147,3
"866",866,"2015-03-19 01:30:00",4,4,148,3
"867",867,"2015-03-19 02:00:00",4,5,149,3
"868",868,"2015-03-19 02:30:00",4,6,150,3
"869",869,"2015-03-19 03:00:00",4,7,151,3
"870",870,"2015-03-19 03:30:00",4,8,152,3
"871",871,"2015-03-19 04:00:00",4,9,153,3
"872",872,"2015-03-19 04:30:00",4,10,154,3
"873",873,"2015-03-19 05:00:00",4,11,155,3
"874",874,"2015-03-19 05:30:00",4,12,156,3
"875",875,"2015-03-19 06:00:00",4,13,157,3
"876",876,"2015-03-19 06:30:00",4,14,158,3
"877",877,"2015-03-19 07:00:00",4,15,159,3
"878",878,"2015-03-19 07:30:00",4,16,160,3
"879",879,"2015-03-19 08:00:00",4,17,161,3
"880",880,"2015-03-19 08:30:00",4,18,162,3
"881",881,"2015-03-19 09:00:00",4,19,163,3
"882",882,"2015-03-19 09:30:00",4,20,164,3
"883",883,"2015-03-19 10:00:00",4,21,165,3
"884",884,"2015-03-19 10:30:00",4,22,166,3
"885",885,"2015-03-19 11:00:00",4,23,167,3
"886",886,"2015-03-19 11:30:00",4,24,168,3
"887",887,"2015-03-19 12:00:00",4,25,169,3
"888",888,"2015-03-19 12:30:00",4,26,170,3
"889",889,"2015-03-19 13:00:00",4,27,171,3
"890",890,"2015-03-19 13:30:00",4,28,172,3
"891",891,"2015-03-19 14:00:00",4,29,173,3
"892",892,"2015-03-19 14:30:00",4,30,174,3
"893",893,"2015-03-19 15:00:00",4,31,175,3
"894",894,"2015-03-19 15:30:00",4,32,176,3
"895",895,"2015-03-19 16:00:00",4,33,177,3
"896",896,"2015-03-19 16:30:00",4,34,178,3
"897",897,"2015-03-19 17:00:00",4,35,179,3
"898",898,"2015-03-19 17:30:00",4,36,180,3
"899",899,"2015-03-19 18:00:00",4,37,181,3
"900",900,"2015-03-19 18:30:00",4,38,182,3
"901",901,"2015-03-19 19:00:00",4,39,183,3
"902",902,"2015-03-19 19:30:00",4,40,184,3
"903",903,"2015-03-19 20:00:00",4,41,185,3
"904",904,"2015-03-19 20:30:00",4,42,186,3
"905",905,"2015-03-19 21:00:00",4,43,187,3
"906",906,"2015-03-19 21:30:00",4,44,188,3
"907",907,"2015-03-19 22:00:00",4,45,189,3
"908",908,"2015-03-19 22:30:00",4,46,190,3
"909",909,"2015-03-19 23:00:00",4,47,191,3
"910",910,"2015-03-19 23:30:00",4,48,192,3
"911",911,"2015-03-20 00:00:00",5,1,193,3
"912",912,"2015-03-20 00:30:00",5,2,194,3
"913",913,"2015-03-20 01:00:00",5,3,195,3
"914",914,"2015-03-20 01:30:00",5,4,196,3
"915",915,"2015-03-20 02:00:00",5,5,197,3
"916",916,"2015-03-20 02:30:00",5,6,198,3
"917",917,"2015-03-20 03:00:00",5,7,199,3
"918",918,"2015-03-20 03:30:00",5,8,200,3
"919",919,"2015-03-20 04:00:00",5,9,201,3
"920",920,"2015-03-20 04:30:00",5,10,202,3
"921",921,"2015-03-20 05:00:00",5,11,203,3
"922",922,"2015-03-20 05:30:00",5,12,204,3
"923",923,"2015-03-20 06:00:00",5,13,205,3
"924",924,"2015-03-20 06:30:00",5,14,206,3
"925",925,"2015-03-20 07:00:00",5,15,207,3
"926",926,"2015-03-20 07:30:00",5,16,208,3
"927",927,"2015-03-20 08:00:00",5,17,209,3
"928",928,"2015-03-20 08:30:00",5,18,210,3
"929",929,"2015-03-20 09:00:00",5,19,211,3
"930",930,"2015-03-20 09:30:00",5,20,212,3
"931",931,"2015-03-20 10:00:00",5,21,213,3
"932",932,"2015-03-20 10:30:00",5,22,214,3
"933",933,"2015-03-20 11:00:00",5,23,215,3
"934",934,"2015-03-20 11:30:00",5,24,216,3
"935",935,"2015-03-20 12:00:00",5,25,217,3
"936",936,"2015-03-20 12:30:00",5,26,218,3
"937",937,"2015-03-20 13:00:00",5,27,219,3
"938",938,"2015-03-20 13:30:00",5,28,220,3
"939",939,"2015-03-20 14:00:00",5,29,221,3
"940",940,"2015-03-20 14:30:00",5,30,222,3
"941",941,"2015-03-20 15:00:00",5,31,223,3
"942",942,"2015-03-20 15:30:00",5,32,224,3
"943",943,"2015-03-20 16:00:00",5,33,225,3
"944",944,"2015-03-20 16:30:00",5,34,226,3
"945",945,"2015-03-20 17:00:00",5,35,227,3
"946",946,"2015-03-20 17:30:00",5,36,228,3
"947",947,"2015-03-20 18:00:00",5,37,229,3
"948",948,"2015-03-20 18:30:00",5,38,230,3
"949",949,"2015-03-20 19:00:00",5,39,231,3
"950",950,"2015-03-20 19:30:00",5,40,232,3
"951",951,"2015-03-20 20:00:00",5,41,233,3
"952",952,"2015-03-20 20:30:00",5,42,234,3
"953",953,"2015-03-20 21:00:00",5,43,235,3
"954",954,"2015-03-20 21:30:00",5,44,236,3
"955",955,"2015-03-20 22:00:00",5,45,237,3
"956",956,"2015-03-20 22:30:00",5,46,238,3
"957",957,"2015-03-20 23:00:00",5,47,239,3
"958",958,"2015-03-20 23:30:00",5,48,240,3
"959",959,"2015-03-21 00:00:00",6,1,241,3
"960",960,"2015-03-21 00:30:00",6,2,242,3
"961",961,"2015-03-21 01:00:00",6,3,243,3
"962",962,"2015-03-21 01:30:00",6,4,244,3
"963",963,"2015-03-21 02:00:00",6,5,245,3
"964",964,"2015-03-21 02:30:00",6,6,246,3
"965",965,"2015-03-21 03:00:00",6,7,247,3
"966",966,"2015-03-21 03:30:00",6,8,248,3
"967",967,"2015-03-21 04:00:00",6,9,249,3
"968",968,"2015-03-21 04:30:00",6,10,250,3
"969",969,"2015-03-21 05:00:00",6,11,251,3
"970",970,"2015-03-21 05:30:00",6,12,252,3
"971",971,"2015-03-21 06:00:00",6,13,253,3
"972",972,"2015-03-21 06:30:00",6,14,254,3
"973",973,"2015-03-21 07:00:00",6,15,255,3
"974",974,"2015-03-21 07:30:00",6,16,256,3
"975",975,"2015-03-21 08:00:00",6,17,257,3
"976",976,"2015-03-21 08:30:00",6,18,258,3
"977",977,"2015-03-21 09:00:00",6,19,259,3
"978",978,"2015-03-21 09:30:00",6,20,260,3
"979",979,"2015-03-21 10:00:00",6,21,261,3
"980",980,"2015-03-21 10:30:00",6,22,262,3
"981",981,"2015-03-21 11:00:00",6,23,263,3
"982",982,"2015-03-21 11:30:00",6,24,264,3
"983",983,"2015-03-21 12:00:00",6,25,265,3
"984",984,"2015-03-21 12:30:00",6,26,266,3
"985",985,"2015-03-21 13:00:00",6,27,267,3
"986",986,"2015-03-21 13:30:00",6,28,268,3
"987",987,"2015-03-21 14:00:00",6,29,269,3
"988",988,"2015-03-21 14:30:00",6,30,270,3
"989",989,"2015-03-21 15:00:00",6,31,271,3
"990",990,"2015-03-21 15:30:00",6,32,272,3
"991",991,"2015-03-21 16:00:00",6,33,273,3
"992",992,"2015-03-21 16:30:00",6,34,274,3
"993",993,"2015-03-21 17:00:00",6,35,275,3
"994",994,"2015-03-21 17:30:00",6,36,276,3
"995",995,"2015-03-21 18:00:00",6,37,277,3
"996",996,"2015-03-21 18:30:00",6,38,278,3
"997",997,"2015-03-21 19:00:00",6,39,279,3
"998",998,"2015-03-21 19:30:00",6,40,280,3
"999",999,"2015-03-21 20:00:00",6,41,281,3
"1000",1000,"2015-03-21 20:30:00",6,42,282,3
"1001",1001,"2015-03-21 21:00:00",6,43,283,3
"1002",1002,"2015-03-21 21:30:00",6,44,284,3
"1003",1003,"2015-03-21 22:00:00",6,45,285,3
"1004",1004,"2015-03-21 22:30:00",6,46,286,3
"1005",1005,"2015-03-21 23:00:00",6,47,287,3
"1006",1006,"2015-03-21 23:30:00",6,48,288,3
"1007",1007,"2015-03-22 00:00:00",7,1,289,3
"1008",1008,"2015-03-22 00:30:00",7,2,290,3
"1009",1009,"2015-03-22 01:00:00",7,3,291,3
"1010",1010,"2015-03-22 01:30:00",7,4,292,3
"1011",1011,"2015-03-22 02:00:00",7,5,293,3
"1012",1012,"2015-03-22 02:30:00",7,6,294,3
"1013",1013,"2015-03-22 03:00:00",7,7,295,3
"1014",1014,"2015-03-22 03:30:00",7,8,296,3
"1015",1015,"2015-03-22 04:00:00",7,9,297,3
"1016",1016,"2015-03-22 04:30:00",7,10,298,3
"1017",1017,"2015-03-22 05:00:00",7,11,299,3
"1018",1018,"2015-03-22 05:30:00",7,12,300,3
"1019",1019,"2015-03-22 06:00:00",7,13,301,3
"1020",1020,"2015-03-22 06:30:00",7,14,302,3
"1021",1021,"2015-03-22 07:00:00",7,15,303,3
"1022",1022,"2015-03-22 07:30:00",7,16,304,3
"1023",1023,"2015-03-22 08:00:00",7,17,305,3
"1024",1024,"2015-03-22 08:30:00",7,18,306,3
"1025",1025,"2015-03-22 09:00:00",7,19,307,3
"1026",1026,"2015-03-22 09:30:00",7,20,308,3
"1027",1027,"2015-03-22 10:00:00",7,21,309,3
"1028",1028,"2015-03-22 10:30:00",7,22,310,3
"1029",1029,"2015-03-22 11:00:00",7,23,311,3
"1030",1030,"2015-03-22 11:30:00",7,24,312,3
"1031",1031,"2015-03-22 12:00:00",7,25,313,3
